Dealer Code,Dealer Code Description,Dealer City,PCR Number,PCR Year,VC Number,VC Description,Model,Sub Model,Chassis No,Chassis Type,Production Month,Kilometers Covered,Complaint Aggregate,Complaint Aggregate Description,Complaint Group,Complaint Group Description,Complaint Code,Complaint Code Description,Sale Month,Complaint Month,Complaint Reported Date,Diff between Complaint & Sales Month,Settlement Month,Settlement Date,Claim Category,Claim Category Description,Claims Indicator,No. of Complaints,Part Number,Part Description,Part Quantity,Part Rate,Actual Labour Charge,Miscellaneous Charge,Special Labour Charges,Total Expenses,Credit Amount,Customer Complaint,Investigation,Action Taken
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,77,2018,28213449000RVD59,TATA STARBUS SKOOL 50+1 3X2 LP912/49 BS4,912,912-LP,MAT514004J7B04027,514004,FEB 2018,1359,Q1,ELECTRICALS,QB54300,WIRING HARNESS LOOSE CONNECTIONS,QB54300,WIRING HARNESS LOOSE,MAR 2018,MAY 2018,03.05.2018,2,MAY 2018,24.05.2018,1,Normal Warranty,Regular Claims,1,#,Not assigned,0,0,0,0,195,195,195,HAZARD NOT WORKING NOTICED ON PDI,CHASSIS EARTH MAIN CABLE LOOSE NOTICED AND MAIN FUSE SHORTS5AMS 2 NOS10AMS 2NOS 15AMS 2NOS 15AMS 1NO SPARE FUSE 5AMS 110AMS 1 15AMS 120AMS 1 NOT AVAILABLE HEAD LIGHT BULB BUSED,Chassis Earth Main Cable Corrected And Renew All Fuse And Headlight Bulb Under Warranty Fuses Metrial Cost Rs 310 Claimed Underspecial Chargesdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,77,2018,28213449000RVD59,TATA STARBUS SKOOL 50+1 3X2 LP912/49 BS4,912,912-LP,MAT514004J7B04027,514004,FEB 2018,1359,Q1,ELECTRICALS,QB54300,WIRING HARNESS LOOSE CONNECTIONS,QB54300,WIRING HARNESS LOOSE,MAR 2018,MAY 2018,03.05.2018,2,MAY 2018,24.05.2018,1,Normal Warranty,Regular Claims,0,62120100161,HALOGEN BULB 12V 60/55W,2,150,0,0,0,0,0,,,
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,77,2018,28213449000RVD59,TATA STARBUS SKOOL 50+1 3X2 LP912/49 BS4,912,912-LP,MAT514004J7B04027,514004,FEB 2018,1359,Q1,ELECTRICALS,QB54300,WIRING HARNESS LOOSE CONNECTIONS,QB54300,WIRING HARNESS LOOSE,MAR 2018,MAY 2018,03.05.2018,2,MAY 2018,24.05.2018,1,Normal Warranty,Regular Claims,0,62120100161,HALOGEN BULB 12V 60/55W,2,150,0,27,15,342,342,HAZARD NOT WORKING NOTICED ON PDI,CHASSIS EARTH MAIN CABLE LOOSE NOTICED AND MAIN FUSE SHORTS5AMS 2 NOS10AMS 2NOS 15AMS 2NOS 15AMS 1NO SPARE FUSE 5AMS 110AMS 1 15AMS 120AMS 1 NOT AVAILABLE HEAD LIGHT BULB BUSED,Chassis Earth Main Cable Corrected And Renew All Fuse And Headlight Bulb Under Warranty Fuses Metrial Cost Rs 310 Claimed Underspecial Chargesdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,110,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B04911,454206,FEB 2018,4933,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAR 2018,MAY 2018,22.05.2018,2,JUN 2018,04.06.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,TIPPING JACKY NOT WORK BRAKE DOWN AT MUKKANI,AUTOMATIC PTO PNEUMATIC VALVE NOT CORRECTED NOTICED SPOT KM120KMS DEPUTATION NO 76488218016 ECU SCANNING DONE,Ecu Rxr Automatic Pto Pneumatic Valve Corrected Underwarranty Brakedown Charge Rs 450 Claimed Under Special Chargesdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,167,2018,55324831000R,TATA SK 407 Ex / 31 BS IV,407,407-SK,MAT505243J8B04746,505243,FEB 2018,9910,D1,TRANSMISSION,D100250,FOLLOWERS WORN/DAMAGED,DE27115,FOLLOWERS WORN/DAMAGED,FEB 2018,JUN 2018,15.06.2018,4,JUL 2018,17.07.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,0,0,168,168,168,GEAR NOISE,5TH GEAR TO 4TH GEAR DOWN TIME GEAR NOISE WHILE DISMANDALINGTHE GEARBOX SYNCHROCONE SYNCHROKIT AND KIT GASKET FOUND DEFECTIVE,Renew Shynchro Cone Synchrokit And Gasket Under Warranty Gear Wheelplace Stining And Gear Oil Top Up Under Warranty Gear Oil Chargesrs 571 And Gear Wheel Stoning Rs 168 Claimed Under Special Charges
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,167,2018,55324831000R,TATA SK 407 Ex / 31 BS IV,407,407-SK,MAT505243J8B04746,505243,FEB 2018,9910,D1,TRANSMISSION,D100250,FOLLOWERS WORN/DAMAGED,DE27115,FOLLOWERS WORN/DAMAGED,FEB 2018,JUN 2018,15.06.2018,4,JUL 2018,17.07.2018,1,Normal Warranty,Regular Claims,0,250826203801,SYNCHRO CONE,5,515.63,440,232.03,128.91,3379.09,3379.09,GEAR NOISE,5TH GEAR TO 4TH GEAR DOWN TIME GEAR NOISE WHILE DISMANDALINGTHE GEARBOX SYNCHROCONE SYNCHROKIT AND KIT GASKET FOUND DEFECTIVE,Renew Shynchro Cone Synchrokit And Gasket Under Warranty Gear Wheelplace Stining And Gear Oil Top Up Under Warranty Gear Oil Chargesrs 571 And Gear Wheel Stoning Rs 168 Claimed Under Special Charges
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,167,2018,55324831000R,TATA SK 407 Ex / 31 BS IV,407,407-SK,MAT505243J8B04746,505243,FEB 2018,9910,D1,TRANSMISSION,D100250,FOLLOWERS WORN/DAMAGED,DE27115,FOLLOWERS WORN/DAMAGED,FEB 2018,JUN 2018,15.06.2018,4,JUL 2018,17.07.2018,1,Normal Warranty,Regular Claims,0,885426010709,KIT GASKET GBS27,1,152.26,0,3.05,7.61,162.92,162.92,GEAR NOISE,5TH GEAR TO 4TH GEAR DOWN TIME GEAR NOISE WHILE DISMANDALINGTHE GEARBOX SYNCHROCONE SYNCHROKIT AND KIT GASKET FOUND DEFECTIVE,Renew Shynchro Cone Synchrokit And Gasket Under Warranty Gear Wheelplace Stining And Gear Oil Top Up Under Warranty Gear Oil Chargesrs 571 And Gear Wheel Stoning Rs 168 Claimed Under Special Charges
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,167,2018,55324831000R,TATA SK 407 Ex / 31 BS IV,407,407-SK,MAT505243J8B04746,505243,FEB 2018,9910,D1,TRANSMISSION,D100250,FOLLOWERS WORN/DAMAGED,DE27115,FOLLOWERS WORN/DAMAGED,FEB 2018,JUN 2018,15.06.2018,4,JUL 2018,17.07.2018,1,Normal Warranty,Regular Claims,1,885426070709,SYNCHRO KIT GBS-27,1,656.25,550,59.06,973.61,2238.92,2238.92,GEAR NOISE,5TH GEAR TO 4TH GEAR DOWN TIME GEAR NOISE WHILE DISMANDALINGTHE GEARBOX SYNCHROCONE SYNCHROKIT AND KIT GASKET FOUND DEFECTIVE,Renew Shynchro Cone Synchrokit And Gasket Under Warranty Gear Wheelplace Stining And Gear Oil Top Up Under Warranty Gear Oil Chargesrs 571 And Gear Wheel Stoning Rs 168 Claimed Under Special Charges
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,226,2018,28213449000RVD59,TATA STARBUS SKOOL 50+1 3X2 LP912/49 BS4,912,912-LP,MAT514004J7B04027,514004,FEB 2018,3186,R2,POWER STEERING,RB59340,POWER STG HOSE LOW PRESSURE LEAKY,RB59340,POWER STEERING HOSE LOW PRESS. LEAKING,MAR 2018,JUL 2018,13.07.2018,4,JUL 2018,20.07.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,495,0,0,495,495,VEHICLE TURNING TIME NOISE,POWER STEERING MAIN HOSE WAS SHRINK NOTICED POWER STEERINGPUMP OILLEAK DUE TO IMPROPER OIL ROUTING MAKE OIL STARVATIONPOWER STEERING PUMP SEND TO SERVICE CENTER,Power Steetring Pump Rxr And Power Steering Main Hose Correctedunder Warranty Power Steering Box And Pump Testing Onlyfor Servicecenterdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,232,2018,29001642000R,TATA LPT 1109 EX / 42 WB BS IV,1109,1109-LPT-CRDI,MAT508217J7B04093,508217,FEB 2018,33995,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAR 2018,JUL 2018,14.07.2018,4,JUL 2018,25.07.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,300,520,520,STARTING TROUBLE BRAKDOWN AT SANKARNAGAR,ECU SCANNING DON ECU FUSE AND ECU RELAY LOOSE NOTICED BREAKDOWN SPOTDISTANCE 40 KM DEPUTATION NO 78824691313,Ecu Scanning Done Rs 300 Breakdown Charge Claimed Under Specialchargesdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,253,2018,28213449000RVD59,TATA STARBUS SKOOL 50+1 3X2 LP912/49 BS4,912,912-LP,MAT514004J7B04027,514004,FEB 2018,3835,R2,POWER STEERING,RB59019,POWER STEERING PUMP DEFECTIVE,RB59019,STRG PUMP NOISY/DEFECTIVE,MAR 2018,JUL 2018,28.07.2018,4,AUG 2018,02.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,POWER STEERING NOISE,POWER STEERING PUMP SEND TO SERVICE CENTER FOR SERVICE PURPOSE,Power Steering Pump Rxr Power Steering Pump Service Done Byservicecenterdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,261,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7C07223,454206,MAR 2018,3848,B1,ENGINE ELECTRICALs,BA15019,STARTER MOTOR DEFECTIVE,BA15099,STARTER MOTOR DEFECTIVE,JUN 2018,AUG 2018,03.08.2018,2,AUG 2018,08.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,132,0,0,132,132,CHECK ENGINE MALFUCTION LIGHT WORKING STARTING TROUBLE,ECU SCANNING DONE ERROR P0087 P1604 P1610 P1219 P0704 P0339P0335 P2264 P1611 P1740 ERROR NOTICED SELF MOTOR SEND FOR SERVICECENTER FOR INSPECTION PURPOSE,Ecu Rxr Error Removed Through Trouble Shooting Self Motorrxr Selfmotor Service Done By Service Centerdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,261,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7C07223,454206,MAR 2018,3848,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JUN 2018,AUG 2018,03.08.2018,2,AUG 2018,08.08.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,0,220,220,CHECK ENGINE MALFUCTION LIGHT WORKING STARTING TROUBLE,ECU SCANNING DONE ERROR P0087 P1604 P1610 P1219 P0704 P0339P0335 P2264 P1611 P1740 ERROR NOTICED SELF MOTOR SEND FOR SERVICECENTER FOR INSPECTION PURPOSE,Ecu Rxr Error Removed Through Trouble Shooting Self Motorrxr Selfmotor Service Done By Service Centerdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,336,2018,28211427000RBD54,5 CUM UB box TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B03993,454206,FEB 2018,40085,Q1,ELECTRICALS,QB54199,WIPER MOTOR LINK ROD LOOSE/BROCKEN,QB54199,WIPER MOTOR LINK ROD LOOSE/INCORRECT ADJUSTEMNT,MAR 2018,SEP 2018,03.09.2018,6,SEP 2018,18.09.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,110,0,0,110,110,WIPER NOT WORKING,WIPER MOTOR SEND FOR SERVICE FOR INSPECTION PURPOSE WIPER LINKAGE FOUNDDEFECTIVE WIPER LINKAGE REVITED FOUND MALFUNCTIONING,Wiper Motor Rxr Wiper Motor Service Done By Service Centerrenew Wiperlinkage Assy Under Warrantydefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,336,2018,28211427000RBD54,5 CUM UB box TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B03993,454206,FEB 2018,40085,Q1,ELECTRICALS,QB54199,WIPER MOTOR LINK ROD LOOSE/BROCKEN,QB54199,WIPER MOTOR LINK ROD LOOSE/INCORRECT ADJUSTEMNT,MAR 2018,SEP 2018,03.09.2018,6,SEP 2018,18.09.2018,1,Normal Warranty,Regular Claims,1,264182400138,KIT FOR WIPER MOTOR W/O 5 P.CONN-OFFER,1,2378.75,55,214.09,118.94,2766.78,2766.78,WIPER NOT WORKING,WIPER MOTOR SEND FOR SERVICE FOR INSPECTION PURPOSE WIPER LINKAGE FOUNDDEFECTIVE WIPER LINKAGE REVITED FOUND MALFUNCTIONING,Wiper Motor Rxr Wiper Motor Service Done By Service Centerrenew Wiperlinkage Assy Under Warrantydefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,344,2018,55277727000RBB51,3 cum UB BOX TIP LPK407/27 4SPCR BSIV,407,407-LPK,MAT505559J8B05392,505559,FEB 2018,5435,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JUN 2018,SEP 2018,13.09.2018,3,SEP 2018,29.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,220,0,450,670,670,MALFUNCTION LIGHT WORKING BREAKDOWN AT THENKASI,ECU SCANNING DONE ERROR P2269 WATER IN FUEL FAULT P2148 INJECTOR BACK ELECTRICAL HIGH FAULT P1101 AIR MASS FLOW SENSORELECTRICAL FAULT P1104AIR MASS FLOW GRAD END FAULD NOTICED BREAKDOWN SPOT KM 126 KM DEPUTATION NO81886740251,Ecu Rxr Ecu Scanning Done Error Noticed Error Removed Through Troubleshooting Breakdown Charge Rs 450 Claimed Under Special Chargedefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,375,2018,55324831000R,TATA SK 407 Ex / 31 BS IV,407,407-SK,MAT505243J8A02533,505243,JAN 2018,4314,K1,BRAKES,KC42109,BRK SHOE PIN CIRCLIP DISLODGED.,KC42109,BRK SHOE PIN CIRCLIP DISLODGED.,JAN 2018,SEP 2018,29.09.2018,8,OCT 2018,07.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,125,0,0,125,125,BRAKE LOW MALFUNCTION LIGHT WORKING,ECU SCANNING DONE ERROR P0400 EGR ERROR AIRFLOW MISMATCH WHEN EGR ISON P0501 VEHICLE SPEED SENSOR CONSISTENCY FAULT P0500 VEHICLE SPEEDSENSOR GENERIC FAULT NOTICED 4 WHEEL BRAKECHECK UP,Ecu Rxr Ecu Scanning Done Error Noticed Error Removed Through Troubleshooting 4 Wheel Brake Adjusted Done Under Warrantydefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,375,2018,55324831000R,TATA SK 407 Ex / 31 BS IV,407,407-SK,MAT505243J8A02533,505243,JAN 2018,4314,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JAN 2018,SEP 2018,29.09.2018,8,OCT 2018,07.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,250,0,0,250,250,BRAKE LOW MALFUNCTION LIGHT WORKING,ECU SCANNING DONE ERROR P0400 EGR ERROR AIRFLOW MISMATCH WHEN EGR ISON P0501 VEHICLE SPEED SENSOR CONSISTENCY FAULT P0500 VEHICLE SPEEDSENSOR GENERIC FAULT NOTICED 4 WHEEL BRAKECHECK UP,Ecu Rxr Ecu Scanning Done Error Noticed Error Removed Through Troubleshooting 4 Wheel Brake Adjusted Done Under Warrantydefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,392,2018,28211427000RBD54,5 CUM UB box TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B03993,454206,FEB 2018,47121,A1,ENGINE,AV00001,ALL COMPLAINTS ON TURBO CHARGER,AV14019,TURBO CHARGER NOISY,MAR 2018,OCT 2018,03.10.2018,7,OCT 2018,12.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,145,0,0,145,145,IDELING TIME NOISE,TURBO CHARGER SEND TO SERVICE CENTER FOR INSPECTION PUTPOSE,Turpo Charger Rxr Turbo Replace By Service Centerdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,413,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B03732,454206,FEB 2018,20674,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAR 2018,OCT 2018,20.10.2018,7,OCT 2018,27.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,290,0,0,290,290,MORNING TIME STARTING TROUBLE,ECU SCANNING DONE ERROR NOTICED ERROR P0087 00 RAIL PRESSUREPOSITIVE GOVERNER DEVIATATION P062C 00 VEHICLE SPEED SRC HIGH ERROR P1219 00 ENGINE STARTING DISABILITY DUE TO LESS TAIL PRESSURE P0704 00CLUTCH PLAUSIBILITY P1405 00 EDR VALVE JAMMED AT CLOSED POSITION P0339 00 CRANSHAFT SIGNAL DIAGNOSEDISTURBED P2264 00 DEFECTIVE WATERIN FUEL SENSOR,Ecu Rxr Error Removed Through Trouble Shootingdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,419,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7C06868,454206,MAR 2018,26212,Q1,ELECTRICALS,QE54059,AIR PRESSURE TRANSDUCER DEFECTIVE,QE54059,AIR PRESSURE TRANSDUCER DEFECTIVE,MAR 2018,OCT 2018,24.10.2018,7,NOV 2018,03.11.2018,1,Normal Warranty,Regular Claims,1,550754209932,AIR PRESSURE SENSOR,1,537.2,72.5,48.35,26.86,684.91,684.91,FRONT AIR PRESSURE GAUGE LIGHT BLINKING,AIR PRESSURE SENSOR FOUND DEFECTIVE,Renew Air Pressure Sensor Under Warrantydefer Txt 0006
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,434,2018,55324831000RBB57,2.66cum UB BOX TIP SK407/31EX 4SPCR BSIV,407,407-SK,MAT505243J8B05267,505243,FEB 2018,9300,K1,BRAKES,KC42059,BRK LINERS WORN/CRACKED/RIVET LOOSE,KC42059,BRK LINERS WORN/CRACKED,FEB 2018,OCT 2018,26.10.2018,8,NOV 2018,16.11.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,0,0,550,550,550,STARTING TROUBLE BREAKDOWN AT COURTRALAM,ECU SCANING DONE ERROR NOTICED P1655 CHECK ENGINE SHORTCIRCUIT P2442 DIFFERENT PRESSURE TOO LOW P1652 ALL LAMP OPEN CIRCUIT P0500 AND P0501 VSP S GENERAL FAULT P1651 MC LAMP CIRCUIT FAULT BRAKE NEED TO BE ADJUSTED AND 4 WHEEL LINING CLEANING BREAKDOWN SPOT DISTANCE 204 KM DEPUTATION NO 85084890030,Ecu Rxr Error Removed Through Trouble Shooting Under Warranty 4wheel Rxr All Brake Adjusted And 4 Wheel Lining Cleaning Done Underwarranty Breakdown Charge Rs 550 Claimed Underspecial Charge
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,434,2018,55324831000RBB57,2.66cum UB BOX TIP SK407/31EX 4SPCR BSIV,407,407-SK,MAT505243J8B05267,505243,FEB 2018,9300,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,FEB 2018,OCT 2018,26.10.2018,8,NOV 2018,16.11.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,290,0,0,290,290,STARTING TROUBLE BREAKDOWN AT COURTRALAM,ECU SCANING DONE ERROR NOTICED P1655 CHECK ENGINE SHORTCIRCUIT P2442 DIFFERENT PRESSURE TOO LOW P1652 ALL LAMP OPEN CIRCUIT P0500 AND P0501 VSP S GENERAL FAULT P1651 MC LAMP CIRCUIT FAULT BRAKE NEED TO BE ADJUSTED AND 4 WHEEL LINING CLEANING BREAKDOWN SPOT DISTANCE 204 KM DEPUTATION NO 85084890030,Ecu Rxr Error Removed Through Trouble Shooting Under Warranty 4wheel Rxr All Brake Adjusted And 4 Wheel Lining Cleaning Done Underwarranty Breakdown Charge Rs 550 Claimed Underspecial Charge
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,435,2018,28211427000RBD54,5 CUM UB box TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B03993,454206,FEB 2018,50289,P5,AIRCONDITIONING,PK23219,AC BLOWER DEFECTIVE,PK23219,BLOWER MOTOR DEFECTIVE,MAR 2018,OCT 2018,26.10.2018,7,NOV 2018,13.11.2018,1,Normal Warranty,Regular Claims,1,264283400112,264283400112,1,5911.86,145,532.07,295.59,6884.52,6884.52,TIPPING NOT WORK BLOWER NOT WORK,BLOWER UNIT FOUND DEFECTIVE TIPPING PTO GEAR FOUND DEFECTIVEBUT PTO GEAR RECEIVED FROM INTERPUMP HYDRAULICS HOSUR UNDER FREE OF COST PARTNO IPHTA03100 BATCH NO 18OCT00033,Blower Renew Under Warranty Tipping Rxr Under Warranty
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,437,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B04943,454206,FEB 2018,29530,P1,CAB / COWL,PC60019,CRACKING OF SUB FRAME,PC60019,CRACKING OF SUB FRAME,MAR 2018,OCT 2018,31.10.2018,7,NOV 2018,21.11.2018,1,Normal Warranty,Regular Claims,1,886387000425,886387000425,1,65226.56,6960,5870.39,1956.8,80013.75,80013.75,SUB FRAME CRACK,SUB FRAME CRACK NOTICED RH SIDE CENTER NO ACCIDENT AND APPROXIMATLY 5TONE FOR CONSTRUCTION AGGREGATES NO MODIFICATION FOR LEAF SPRING ANDLOAD BODY,Sub Frame Renewed Under Warranty As Per Our Csm Govindaranapprovaldefer Txt 0004
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,457,2018,28213449000RVD59,TATA STARBUS SKOOL 50+1 3X2 LP912/49 BS4,912,912-LP,MAT514004J7C06323,514004,MAR 2018,4061,K1,BRAKES,KC42059,BRK LINERS WORN/CRACKED/RIVET LOOSE,KC42059,BRK LINERS WORN/CRACKED,MAR 2018,NOV 2018,09.11.2018,8,NOV 2018,22.11.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,145,0,0,145,145,FR RHS WHEEL DRUM HEAT,4 WHEEL BRAKE REMOVE AND ALL LINER CRACK CHECK UP ALL LINEROK,4 Wheel Brake Adjusted And Liner Check Up Done Under Warrantydefer Txt 0004
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,476,2018,55324831000RBB57,2.66cum UB BOX TIP SK407/31EX 4SPCR BSIV,407,407-SK,MAT505243J8B05336,505243,FEB 2018,7511,B1,ENGINE ELECTRICALs,BA15019,STARTER MOTOR DEFECTIVE,BA15099,STARTER MOTOR DEFECTIVE,FEB 2018,NOV 2018,21.11.2018,9,DEC 2018,04.12.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,174,0,550,724,724,STARTING TROUBLE BREAKDOWN AT ALIGUDI,STATER MOTOR FOUND DEFECTIVE STARTER MOTOR SEND TO SERVICE CENTER FORINSPECTION PURPOSE BREAKDOWN SPOT DISTANCE 80 KMSDEPUTATION NO 85986817866,Starter Motor Rxr Starter Motor Service Done By Servicecenter Breakdown Charge Rs 550 Claimed Under Special Chargesdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,495,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B04893,454206,FEB 2018,39757,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAR 2018,NOV 2018,30.11.2018,8,DEC 2018,06.12.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,290,0,0,290,290,CHECK ENGINE LIGHT WORKING SOME TIMES,ECU SCANING DONE ERROR P0101 00 HFM SENSOR HARDWARE SIGNALSHOTCIRCUIT TO BATTERYNOTICED AND AIR MASS SENSOR,Ecu Rxr Ecu Scanning Done Error Removed Through Trouble Shootingdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,529,2018,28211427000RBD53,5 cum UB BOX TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7C06964,454206,MAR 2018,39146,B1,ENGINE ELECTRICALs,BA15019,STARTER MOTOR DEFECTIVE,BA15099,STARTER MOTOR DEFECTIVE,MAR 2018,DEC 2018,20.12.2018,9,DEC 2018,27.12.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,174,0,0,174,174,STARTING TROUBLE,STARTER MOTOR SEND TO SERVICE CENTER FOR INSPECTION PURPOSE,Starter Motor Rxr Starter Motor Service By Service Stationdefer Txt 0002
2001210,SUSEE AUTO ZONE PVT LTD,THIRUNELVELI,549,2018,28211427000RBD54,5 CUM UB box TIP LPK912/27 EX 497CR BSIV,912,912CR-LPK,MAT454206J7B03993,454206,FEB 2018,59237,Q1,ELECTRICALS,QB54209,BATTERY DEFECTIVE.,QB54209,BATTERY WEAK/DEFECTIVE,MAR 2018,DEC 2018,22.12.2018,9,JAN 2019,23.01.2019,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,72.5,0,0,72.5,72.5,STARTING TROUBLE,BATTERY SEND TO AMARON SERVICE CENTRE BATTERY REPLACED BY SERVICECENTER,Battery Rxr Under Warrantydefer Txt 0004
